Permit #,Permitee,Site ID,Site Location,Site Name,Meridian,Township,Range,Section,Application Date,Application Time,Commodity Code,Commodity,EPA Reg No,Product Name,Quantity Used,Quantity Units,Treated Amount,Treated Units,Appl. Method,Applicator Name,Applicator License #,Applicator License Type
3202150.0,Sierra Pacific Industries Almanor Distri,280602,28N06E02,28N06E02,M,28N,06E,2.0,2023-08-28,6:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,162.0,Gallon,278.8,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280602,28N06E02,28N06E02,M,28N,06E,2.0,2023-08-28,6:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,54.0,Gallon,278.8,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280602,28N06E02,28N06E02,M,28N,06E,2.0,2023-08-28,6:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,54.0,Gallon,278.8,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280603,28N06E03,28N06E03,M,28N,06E,3.0,2023-08-29,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,21.0,Gallon,41.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280603,28N06E03,28N06E03,M,28N,06E,3.0,2023-08-29,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,7.0,Gallon,41.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280603,28N06E03,28N06E03,M,28N,06E,3.0,2023-08-29,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,7.0,Gallon,41.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290731,29N07E31,29N07E31,M,29N,07E,31.0,2023-08-29,9:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,132.0,Gallon,238.89,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290731,29N07E31,29N07E31,M,29N,07E,31.0,2023-08-29,9:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,44.0,Gallon,238.89,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290731,29N07E31,29N07E31,M,29N,07E,31.0,2023-08-29,9:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,44.0,Gallon,238.89,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-08-30,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,12.0,Gallon,23.45,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-08-30,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,4.0,Gallon,23.45,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-08-30,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,4.0,Gallon,23.45,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-08-30,9:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,9.0,Gallon,20.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-08-30,9:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,3.0,Gallon,20.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-08-30,9:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,3.0,Gallon,20.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280624,28N06E24,28N06E24,M,28N,06E,24.0,2023-08-30,11:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,66.0,Gallon,125.28,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280624,28N06E24,28N06E24,M,28N,06E,24.0,2023-08-30,11:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,22.0,Gallon,125.28,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280624,28N06E24,28N06E24,M,28N,06E,24.0,2023-08-30,11:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,22.0,Gallon,125.28,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280627,28N06E27,28N06E27,M,28N,06E,27.0,2023-08-30,2:00 PM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,6.0,Gallon,11.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280627,28N06E27,28N06E27,M,28N,06E,27.0,2023-08-30,2:00 PM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,2.0,Gallon,11.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280627,28N06E27,28N06E27,M,28N,06E,27.0,2023-08-30,2:00 PM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,2.0,Gallon,11.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-31,6:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,43.5,Gallon,106.69,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-31,6:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,14.5,Gallon,106.69,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-31,6:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,14.5,Gallon,106.69,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280632,28N06E32,28N06E32,M,28N,06E,32.0,2023-08-31,11:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,42.0,Gallon,97.77,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280632,28N06E32,28N06E32,M,28N,06E,32.0,2023-08-31,11:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,14.0,Gallon,97.77,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280632,28N06E32,28N06E32,M,28N,06E,32.0,2023-08-31,11:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,14.0,Gallon,97.77,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280626,28N06E26,28N06E26,M,28N,06E,26.0,2023-08-25,6:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,126.0,Gallon,218.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280626,28N06E26,28N06E26,M,28N,06E,26.0,2023-08-25,6:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,42.0,Gallon,218.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280626,28N06E26,28N06E26,M,28N,06E,26.0,2023-08-25,6:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,42.0,Gallon,218.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280625,28N06E25,28N06E25,M,28N,06E,25.0,2023-08-24,6:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,9.0,Gallon,17.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280625,28N06E25,28N06E25,M,28N,06E,25.0,2023-08-24,6:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,3.0,Gallon,17.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280625,28N06E25,28N06E25,M,28N,06E,25.0,2023-08-24,6:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,3.0,Gallon,17.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270603,27N06E03,27N06E03,M,27N,06E,3.0,2023-08-24,9:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,18.0,Gallon,49.46,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270603,27N06E03,27N06E03,M,27N,06E,3.0,2023-08-24,9:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,6.0,Gallon,49.46,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270603,27N06E03,27N06E03,M,27N,06E,3.0,2023-08-24,9:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,6.0,Gallon,49.46,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-24,12:00 PM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,21.0,Gallon,40.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-24,12:00 PM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,7.0,Gallon,40.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,270610,27N06E10,27N06E10,M,27N,06E,10.0,2023-08-24,12:00 PM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,7.0,Gallon,40.0,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280807,28N08E07,28N08E07,M,28N,08E,7.0,2023-08-23,6:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,34.0,Gallon,86.08,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,280807,28N08E07,28N08E07,M,28N,08E,7.0,2023-08-23,6:00 AM,30000-0,"FOREST, TMBRLND",1051181-50007-AA,RNA TIMBER,42.5,Gallon,86.08,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-29,6:30 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,33.0,Gallon,60.0,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-29,6:30 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,11.0,Gallon,60.0,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-29,6:30 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,11.0,Gallon,60.0,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-30,6:30 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,22.5,Gallon,40.2,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-30,6:30 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,7.5,Gallon,40.2,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290624,29N06E24,29N06E24,M,29N,06E,24.0,2023-08-30,6:30 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,7.5,Gallon,40.2,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-30,12:00 PM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,10.5,Gallon,20.89,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-30,12:00 PM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,3.5,Gallon,20.89,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-30,12:00 PM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,3.5,Gallon,20.89,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-31,6:30 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,30.0,Gallon,58.33,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-31,6:30 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,10.0,Gallon,58.33,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290730,29N07E30,29N07E30,M,29N,07E,30.0,2023-08-31,6:30 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,10.0,Gallon,58.33,ACRES,Ground,HORIZON FORESTRY LLC,38448.0,PCM
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-09-18,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,285.0,Gallon,490.56,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-09-18,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,95.0,Gallon,490.56,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290715,29N07E15,29N07E15,M,29N,07E,15.0,2023-09-18,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,95.0,Gallon,490.56,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290716,29N07E16,29N07E16,M,29N,07E,16.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,66.0,Gallon,118.41,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290716,29N07E16,29N07E16,M,29N,07E,16.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,22.0,Gallon,118.41,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290716,29N07E16,29N07E16,M,29N,07E,16.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,22.0,Gallon,118.41,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,234.0,Gallon,420.93,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,78.0,Gallon,420.93,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290722,29N07E22,29N07E22,M,29N,07E,22.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,78.0,Gallon,420.93,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290723,29N07E23,29N07E23,M,29N,07E,23.0,2023-09-20,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,27.0,Gallon,50.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290723,29N07E23,29N07E23,M,29N,07E,23.0,2023-09-20,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,9.0,Gallon,50.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290723,29N07E23,29N07E23,M,29N,07E,23.0,2023-09-20,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,9.0,Gallon,50.15,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290727,29N07E27,29N07E27,M,29N,07E,27.0,2023-09-29,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,78.0,Gallon,183.3,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290727,29N07E27,29N07E27,M,29N,07E,27.0,2023-09-29,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,26.0,Gallon,183.3,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3202150.0,Sierra Pacific Industries Almanor Distri,290727,29N07E27,29N07E27,M,29N,07E,27.0,2023-09-29,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,26.0,Gallon,183.3,ACRES,Ground,"Highlanders Forest, LLC",119469.0,QAL
3200530.0,Sierra Pacific Industries Stirling City,21N08E19,,,M,21N,08E,19.0,2023-09-18,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,27.0,Gallon,64.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E19,,,M,21N,08E,19.0,2023-09-18,7:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,9.0,Gallon,64.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E18,,,M,21N,08E,18.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,33.0,Gallon,66.87,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E18,,,M,21N,08E,18.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,16.5,Gallon,66.87,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E18,,,M,21N,08E,18.0,2023-09-19,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,11.0,Gallon,66.87,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E26,,,M,22N,08E,26.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,150.0,Gallon,310.14,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E26,,,M,22N,08E,26.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,75.0,Gallon,310.14,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E26,,,M,22N,08E,26.0,2023-09-25,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,50.0,Gallon,310.14,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E26,,,M,22N,08E,26.0,2023-09-26,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,24.0,Gallon,41.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E26,,,M,22N,08E,26.0,2023-09-26,7:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,8.0,Gallon,41.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E03,,,M,21N,08E,3.0,2023-09-26,11:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,12.0,Gallon,17.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E03,,,M,21N,08E,3.0,2023-09-26,11:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,4.0,Gallon,17.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E03,,,M,21N,08E,3.0,2023-09-27,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,36.0,Gallon,81.58,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E03,,,M,21N,08E,3.0,2023-09-27,7:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,18.0,Gallon,81.58,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E03,,,M,21N,08E,3.0,2023-09-27,7:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,12.0,Gallon,81.58,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E27,,,M,22N,08E,27.0,2023-09-27,11:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,45.0,Gallon,92.48,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E27,,,M,22N,08E,27.0,2023-09-27,11:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,22.5,Gallon,92.48,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E27,,,M,22N,08E,27.0,2023-09-27,11:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,15.0,Gallon,92.48,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E16,,,M,22N,08E,16.0,2023-09-28,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,75.0,Gallon,104.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E16,,,M,22N,08E,16.0,2023-09-28,7:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,25.0,Gallon,104.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E16,,,M,22N,08E,16.0,2023-09-28,11:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,126.0,Gallon,168.92,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E16,,,M,22N,08E,16.0,2023-09-28,11:00 AM,30000-0,"FOREST, TMBRLND",81927-6-AA,ALLIGARE ROTARY 2 SL,42.0,Gallon,168.92,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E16,,,M,22N,08E,16.0,2023-09-28,11:00 AM,30000-0,"FOREST, TMBRLND",92617-50001-AA,RAWWAR,42.0,Gallon,168.92,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E17,,,M,22N,08E,17.0,2023-09-29,7:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,21.0,Gallon,40.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,22N08E17,,,M,22N,08E,17.0,2023-09-29,7:00 AM,30000-0,"FOREST, TMBRLND",5905-50071-AA,DYNE-AMIC,7.0,Gallon,40.0,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
3200530.0,Sierra Pacific Industries Stirling City,21N08E09,,,M,21N,08E,9.0,2023-09-29,10:00 AM,30000-0,"FOREST, TMBRLND",62719-556-AA,ACCORD XRT II,6.0,Gallon,11.6,ACRES,Ground,"Highlanders Forest, LLC",37501.0,PCM
